8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,9,NA,1,7060,1491764409
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,NA,-42,2,7062,1491764508
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,NA,-42,2,7062,1491764508
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,72,NA,2,7062,1491764622
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,72,NA,2,7062,1491764622
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,NA,29,3,7164,1491764729
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,-37,NA,4,7168,1491764813
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,-37,NA,4,7168,1491764813
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,-37,NA,4,7168,1491764813
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,-37,NA,4,7168,1491764813
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,-37,NA,4,7168,1491764813
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,76,NA,6,8418,1491765226
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,76,NA,6,8418,1491765226
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,NA,39,7,8428,1491765339
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,68,NA,7,8428,1491765368
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,68,NA,7,8428,1491765368
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,68,NA,7,8428,1491765368
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,68,NA,7,8428,1491765368
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,68,NA,7,8428,1491765368
8300033603-20170322104732_v52.21,30012-20170322104732_v52.21,6215,NA,-1,2,7062,1491766949
8300033603-20170322104732_v52.21,30012-20170322104732_v52.21,6215,55,NA,2,7062,1491767005
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,NA,-6,9,2010,1491767094
8300033603-20170322104732_v52.21,30012-20170322104732_v52.21,6215,55,NA,2,7062,1491767005
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,NA,68,9,2010,1491767168
8300033603-20170322104732_v52.21,30012-20170322104732_v52.21,6215,55,NA,2,7062,1491767005
8300033579-20170322104732_v52.21,30012-20170322104732_v52.21,6212,NA,68,9,2010,1491767168
