8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-3,NA,1,7060,1491419397
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-59,NA,2,7062,1491419453
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-59,NA,2,7062,1491419453
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-29,NA,3,7164,1491419595
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,NA,-118,4,7168,1491419618
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,NA,-121,5,8502,1491419727
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-112,NA,5,8502,1491419736
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-112,NA,5,8502,1491419736
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,NA,-73,6,8512,1491419887
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-147,NA,7,8516,1491419925
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-147,NA,7,8516,1491419925
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-131,NA,8,8524,1491420053
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,NA,-157,9,8532,1491420143
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-124,NA,9,8532,1491420176
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-124,NA,9,8532,1491420176
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-124,NA,9,8532,1491420176
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-124,NA,9,8532,1491420176
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,-124,NA,9,8532,1491420176
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,-37,NA,4,7168,1491420899
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,-37,NA,4,7168,1491420899
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,-37,NA,4,7168,1491420899
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,NA,34,5,8502,1491421082
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,94,NA,5,8502,1491421142
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,94,NA,5,8502,1491421142
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,94,NA,5,8502,1491421142
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,94,NA,5,8502,1491421142
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,94,NA,5,8502,1491421142
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,NA,-442,10,2006,1491421358
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,195,NA,7,8516,1491421467
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,NA,-442,10,2006,1491421358
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,195,NA,7,8516,1491421467
8300033533-20170322104732_v52.21,30010-20170322104732_v52.21,6213,NA,-577,11,2010,1491421523
8300033545-20170322104732_v52.21,30010-20170322104732_v52.21,6212,195,NA,7,8516,1491421467
