8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621D,NA,278,2,2006,1491070178
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621D,NA,278,2,2006,1491070178
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621D,NA,278,2,2006,1491070178
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621D,NA,278,2,2006,1491070178
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621D,NA,278,2,2006,1491070178
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,21,2,2006,1491113121
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,21,2,2006,1491113121
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,100,NA,2,2006,1491113200
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,100,NA,2,2006,1491113200
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,100,NA,2,2006,1491113200
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,100,NA,2,2006,1491113200
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,100,NA,2,2006,1491113200
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,NA,-147,1,2200,1491113853
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,NA,-147,1,2200,1491113853
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-38,NA,1,2200,1491113962
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-38,NA,1,2200,1491113962
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-38,NA,1,2200,1491113962
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-38,NA,1,2200,1491113962
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,NA,-104,2,2006,1491114196
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-70,NA,2,2006,1491114230
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-70,NA,2,2006,1491114230
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-70,NA,2,2006,1491114230
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-70,NA,2,2006,1491114230
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-70,NA,2,2006,1491114230
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,46,NA,1,2200,1491115246
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,46,NA,1,2200,1491115246
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,46,NA,1,2200,1491115246
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,-196,11,7053,1491115424
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,46,NA,1,2200,1491115246
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,-145,NA,11,7053,1491115475
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,46,NA,1,2200,1491115246
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,-145,NA,11,7053,1491115475
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,NA,68,2,2006,1491115568
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,-145,NA,11,7053,1491115475
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,NA,68,2,2006,1491115568
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,-107,NA,12,7047,1491115663
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,197,NA,2,2006,1491115697
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,-151,13,7018,1491115769
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,197,NA,2,2006,1491115697
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,-151,13,7018,1491115769
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,197,NA,2,2006,1491115697
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,-57,13,7018,1491115863
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,197,NA,2,2006,1491115697
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,-57,13,7018,1491115863
8300033740-20170322104732_v52.21,30001-20170322104732_v52.21,6215,197,NA,2,2006,1491115697
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,-57,13,7018,1491115863
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,-57,13,7018,1491115863
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6213,NA,-57,13,7018,1491115863
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-658,NA,11,7053,1491116162
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-658,NA,11,7053,1491116162
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-662,NA,12,7047,1491116308
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,-662,NA,12,7047,1491116308
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,NA,-713,13,7018,1491116407
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,NA,-650,13,7018,1491116470
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,NA,-650,13,7018,1491116470
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,NA,-650,13,7018,1491116470
8300033741-20170322104732_v52.21,30001-20170322104732_v52.21,6220,203,NA,1,2200,1491116603
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,NA,-650,13,7018,1491116470
8300033741-20170322104732_v52.21,30001-20170322104732_v52.21,6220,203,NA,1,2200,1491116603
8300033739-20170322104732_v52.21,30001-20170322104732_v52.21,6211,NA,-650,13,7018,1491116470
