8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,NA,185,2,2006,1491330185
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,228,NA,2,2006,1491330228
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,228,NA,2,2006,1491330228
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,228,NA,2,2006,1491330228
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,228,NA,2,2006,1491330228
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,228,NA,2,2006,1491330228
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-189,NA,4,8419,1491331566
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-189,NA,4,8419,1491331566
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-189,NA,4,8419,1491331566
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-189,NA,4,8419,1491331566
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-189,NA,4,8419,1491331566
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-173,NA,5,8407,1491331837
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-173,NA,5,8407,1491331837
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-173,NA,5,8407,1491331837
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-173,NA,5,8407,1491331837
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-159,NA,6,7063,1491332106
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-159,NA,6,7063,1491332106
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-159,NA,6,7063,1491332106
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,NA,-217,7,7053,1491332303
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-172,NA,7,7053,1491332348
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-172,NA,7,7053,1491332348
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,-185,NA,8,7047,1491332485
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,NA,-274,9,7018,1491332546
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,NA,-263,9,7018,1491332557
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,NA,-263,9,7018,1491332557
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,NA,-263,9,7018,1491332557
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,NA,-263,9,7018,1491332557
8300033753-20170322104732_v52.21,30005-20170322104732_v52.21,620C,NA,-263,9,7018,1491332557
8300033754-20170322104732_v52.21,30005-20170322104732_v52.21,6213,NA,104,2,2006,1491373004
8300033754-20170322104732_v52.21,30005-20170322104732_v52.21,6213,NA,104,2,2006,1491373004
8300033754-20170322104732_v52.21,30005-20170322104732_v52.21,6213,265,NA,2,2006,1491373165
8300033754-20170322104732_v52.21,30005-20170322104732_v52.21,6213,265,NA,2,2006,1491373165
8300033754-20170322104732_v52.21,30005-20170322104732_v52.21,6213,265,NA,2,2006,1491373165
8300033754-20170322104732_v52.21,30005-20170322104732_v52.21,6213,265,NA,2,2006,1491373165
8300033754-20170322104732_v52.21,30005-20170322104732_v52.21,6213,265,NA,2,2006,1491373165
8300033754-20170322104732_v52.21,30005-20170322104732_v52.21,6213,265,NA,2,2006,1491373165
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,NA,-174,1,2200,1491373626
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,NA,-174,1,2200,1491373626
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,NA,-174,1,2200,1491373626
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,NA,-174,1,2200,1491373626
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,62,NA,1,2200,1491373862
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,62,NA,1,2200,1491373862
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,62,NA,1,2200,1491373862
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,62,NA,1,2200,1491373862
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,NA,14,2,2006,1491374114
8300033755-20170322104732_v52.21,30005-20170322104732_v52.21,6210,NA,14,2,2006,1491374114
