8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,26,NA,1,2200,1496336426
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,26,NA,1,2200,1496336426
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,26,NA,1,2200,1496336426
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,26,NA,1,2200,1496336426
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,26,NA,1,2200,1496336426
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,26,NA,1,2200,1496336426
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,-430,NA,10,7053,1496338190
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,37,NA,1,2200,1496338237
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,-430,NA,10,7053,1496338190
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,37,NA,1,2200,1496338237
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,NA,-433,11,7047,1496338337
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,37,NA,1,2200,1496338237
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,NA,-433,11,7047,1496338337
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,37,NA,1,2200,1496338237
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,NA,-449,12,7018,1496338471
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,NA,-431,12,7018,1496338489
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,37,NA,1,2200,1496338237
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,NA,-431,12,7018,1496338489
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,NA,-431,12,7018,1496338489
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,NA,-431,12,7018,1496338489
8300033627-20170524122152_v54.17,30003-20170524122152_v54.17,6213,NA,-431,12,7018,1496338489
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,-133,NA,10,7053,1496340287
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,-133,NA,10,7053,1496340287
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,-133,NA,10,7053,1496340287
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,-97,NA,11,7047,1496340473
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,-97,NA,11,7047,1496340473
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,-97,NA,11,7047,1496340473
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,NA,-38,12,7018,1496340682
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,NA,-38,12,7018,1496340682
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,NA,-38,12,7018,1496340682
8300033628-20170524122152_v54.17,30003-20170524122152_v54.17,6220,NA,-38,12,7018,1496340682
