8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,472,NA,1,7018,1491646072
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,NA,343,2,1464,1491646093
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,424,NA,2,1464,1491646174
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,424,NA,2,1464,1491646174
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,424,NA,2,1464,1491646174
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,424,NA,2,1464,1491646174
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,424,NA,2,1464,1491646174
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,708,NA,3,7060,1491646608
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,708,NA,3,7060,1491646608
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,680,NA,4,7062,1491646710
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,630,NA,5,7164,1491646790
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,NA,527,6,7168,1491646817
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,NA,527,6,7168,1491646817
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,NA,527,6,7168,1491646817
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,NA,527,6,7168,1491646817
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,676,NA,7,8410,1491647096
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,676,NA,7,8410,1491647096
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,676,NA,7,8410,1491647096
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,683,NA,8,8418,1491647233
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,683,NA,8,8418,1491647233
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,687,NA,9,8428,1491647367
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,687,NA,9,8428,1491647367
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,687,NA,9,8428,1491647367
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,687,NA,9,8428,1491647367
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,620C,687,NA,9,8428,1491647367
8300033531-20170322104732_v52.21,30008-20170322104732_v52.21,6217,573,NA,1,7018,1491647973
8300033531-20170322104732_v52.21,30008-20170322104732_v52.21,6217,481,NA,2,1464,1491648031
8300033531-20170322104732_v52.21,30008-20170322104732_v52.21,6217,481,NA,2,1464,1491648031
8300033531-20170322104732_v52.21,30008-20170322104732_v52.21,6217,481,NA,2,1464,1491648031
