8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,NA,276,2,2006,1491849576
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,NA,276,2,2006,1491849576
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,NA,276,2,2006,1491849576
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,NA,276,2,2006,1491849576
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,479,NA,2,2006,1491849779
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,479,NA,2,2006,1491849779
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,479,NA,2,2006,1491849779
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,479,NA,2,2006,1491849779
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,479,NA,2,2006,1491849779
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,NA,-73,1,2200,1491850727
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,NA,-73,1,2200,1491850727
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,-270,NA,3,8533,1491850830
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,NA,-73,1,2200,1491850727
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,-270,NA,3,8533,1491850830
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,83,NA,1,2200,1491850883
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,-269,NA,4,8523,1491850958
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,83,NA,1,2200,1491850883
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,-269,NA,4,8523,1491850958
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,83,NA,1,2200,1491850883
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,-271,NA,5,8517,1491851083
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,83,NA,1,2200,1491850883
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,NA,-334,6,8513,1491851147
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,83,NA,1,2200,1491850883
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,-298,NA,6,8513,1491851183
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,NA,75,2,2006,1491851175
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,-298,NA,6,8513,1491851183
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,130,NA,2,2006,1491851230
8300033634-20170322104732_v52.21,30009-20170322104732_v52.21,6214,NA,-299,7,8503,1491851309
8300033635-20170322104732_v52.21,30009-20170322104732_v52.21,621F,130,NA,2,2006,1491851230
