8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,10,NA,1,7018,1491213610
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,10,NA,1,7018,1491213610
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,10,NA,1,7018,1491213610
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,38,NA,2,1464,1491213788
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,38,NA,2,1464,1491213788
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,38,NA,2,1464,1491213788
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,84,NA,3,7060,1491213984
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,3,NA,4,7062,1491214033
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,3,NA,4,7062,1491214033
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,-18,NA,5,7164,1491214142
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,-106,NA,6,7168,1491214184
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,-106,NA,6,7168,1491214184
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,-106,NA,6,7168,1491214184
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,-106,NA,6,7168,1491214184
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,30,NA,7,8410,1491214450
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,30,NA,7,8410,1491214450
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,NA,25,8,8418,1491214575
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,35,NA,8,8418,1491214585
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,27,NA,9,8428,1491214707
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,27,NA,9,8428,1491214707
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,27,NA,9,8428,1491214707
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,27,NA,9,8428,1491214707
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,27,NA,9,8428,1491214707
8300033529-20170322104732_v52.21,30008-20170322104732_v52.21,6215,27,NA,9,8428,1491214707
