8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,29,NA,1,2200,1491328829
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,29,NA,1,2200,1491328829
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,29,NA,1,2200,1491328829
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,29,NA,1,2200,1491328829
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,29,NA,1,2200,1491328829
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,29,2,2006,1491329129
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,29,2,2006,1491329129
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,29,2,2006,1491329129
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,29,2,2006,1491329129
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,29,2,2006,1491329129
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,-29,NA,11,7053,1491330991
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,-29,NA,11,7053,1491330991
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,-163,13,7018,1491331157
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,-144,13,7018,1491331176
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,-81,13,7018,1491331239
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,-81,13,7018,1491331239
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,-81,13,7018,1491331239
8300033737-20170322104732_v52.21,30001-20170322104732_v52.21,621E,NA,-81,13,7018,1491331239
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6214,NA,-357,1,2200,1491371643
8300033738-20170322104732_v52.21,30001-20170322104732_v52.21,6214,NA,-357,1,2200,1491371643
