8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,353,2,1464,1491299603
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,360,NA,2,1464,1491299610
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,360,NA,2,1464,1491299610
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,360,NA,2,1464,1491299610
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,428,NA,3,7060,1491299828
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,393,NA,4,7062,1491299890
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,393,NA,4,7062,1491299890
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,393,NA,4,7062,1491299890
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,373,NA,6,7168,1491300064
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,373,NA,6,7168,1491300064
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,381,NA,7,8502,1491300169
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,381,NA,7,8502,1491300169
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,381,NA,7,8502,1491300169
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,394,NA,9,8516,1491300376
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,394,NA,9,8516,1491300376
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,423,NA,10,8524,1491300502
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,423,NA,10,8524,1491300502
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,409,NA,11,8532,1491300589
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,409,NA,11,8532,1491300589
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,409,NA,11,8532,1491300589
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,409,NA,11,8532,1491300589
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,409,NA,11,8532,1491300589
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,72,2,1464,1491301122
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,72,2,1464,1491301122
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,72,2,1464,1491301122
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,72,2,1464,1491301122
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,72,2,1464,1491301122
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,171,NA,4,7062,1491301468
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,171,NA,4,7062,1491301468
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,83,NA,6,7168,1491301574
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,51,7,8502,1491301639
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,58,NA,7,8502,1491301646
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,42,12,2010,1491301662
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,58,NA,7,8502,1491301646
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,42,12,2010,1491301662
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,47,NA,9,8516,1491301829
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,42,12,2010,1491301662
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,47,NA,9,8516,1491301829
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,42,12,2010,1491301662
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,67,NA,10,8524,1491301946
8300033519-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,42,12,2010,1491301662
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,67,NA,10,8524,1491301946
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,55,NA,11,8532,1491302035
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,55,NA,11,8532,1491302035
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,55,NA,11,8532,1491302035
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,55,NA,11,8532,1491302035
8300033522-20170322104732_v52.21,30004-20170322104732_v52.21,6216,55,NA,11,8532,1491302035
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,16,NA,1,7018,1491302716
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,16,NA,1,7018,1491302716
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,16,NA,1,7018,1491302716
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,16,NA,1,7018,1491302716
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,16,NA,1,7018,1491302716
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,172,NA,2,1464,1491303022
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,172,NA,2,1464,1491303022
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,172,NA,2,1464,1491303022
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,172,NA,2,1464,1491303022
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,NA,268,3,7060,1491303268
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,278,NA,3,7060,1491303278
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,281,NA,4,7062,1491303378
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,246,NA,5,7164,1491303440
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,187,NA,6,7168,1491303478
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,168,NA,7,8502,1491303556
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,168,NA,7,8502,1491303556
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,168,NA,7,8502,1491303556
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,154,NA,9,8516,1491303736
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,154,NA,9,8516,1491303736
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,185,NA,10,8524,1491303864
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,185,NA,10,8524,1491303864
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,165,NA,11,8532,1491303945
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,165,NA,11,8532,1491303945
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,165,NA,11,8532,1491303945
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,165,NA,11,8532,1491303945
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,165,NA,11,8532,1491303945
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,56,2,1464,1491304706
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,63,NA,2,1464,1491304713
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,63,NA,2,1464,1491304713
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,NA,-337,12,2010,1491304883
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,63,NA,2,1464,1491304713
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,NA,-337,12,2010,1491304883
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,118,3,7060,1491304918
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,NA,-337,12,2010,1491304883
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,118,3,7060,1491304918
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,NA,-337,12,2010,1491304883
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,171,4,7062,1491305068
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,NA,-337,12,2010,1491304883
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,180,NA,4,7062,1491305077
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,NA,-44,12,2010,1491305176
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,180,NA,4,7062,1491305077
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,NA,-44,12,2010,1491305176
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,180,NA,4,7062,1491305077
8300033520-20170322104732_v52.21,30004-20170322104732_v52.21,621D,NA,-44,12,2010,1491305176
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,180,NA,4,7062,1491305077
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,180,NA,4,7062,1491305077
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,122,8,8512,1491305407
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,64,NA,9,8516,1491305446
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,55,10,8524,1491305534
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,55,10,8524,1491305534
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,56,NA,11,8532,1491305636
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,56,NA,11,8532,1491305636
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,56,NA,11,8532,1491305636
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,-497,1,7018,1491305803
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,56,NA,11,8532,1491305636
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,-497,1,7018,1491305803
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,56,NA,11,8532,1491305636
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,-497,1,7018,1491305803
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,-497,1,7018,1491305803
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,-497,1,7018,1491305803
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-16,NA,2,1464,1491306434
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-16,NA,2,1464,1491306434
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-16,NA,2,1464,1491306434
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,-512,12,2010,1491306508
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,14,NA,3,7060,1491306614
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,-512,12,2010,1491306508
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-57,NA,4,7062,1491306640
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,-512,12,2010,1491306508
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-66,NA,5,7164,1491306728
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,-512,12,2010,1491306508
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,NA,-144,6,7168,1491306747
8300033523-20170322104732_v52.21,30004-20170322104732_v52.21,621C,NA,-512,12,2010,1491306508
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-157,NA,7,8502,1491306831
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-157,NA,7,8502,1491306831
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-157,NA,7,8502,1491306831
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-173,NA,9,8516,1491307009
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-173,NA,9,8516,1491307009
8300033521-20170322104732_v52.21,30004-20170322104732_v52.21,6216,-143,NA,10,8524,1491307136
